user_id,group,device,age_group,session_duration_sec,add_to_cart,checkout,purchased,order_value
U06858,treatment,desktop,25-34,65,1,0,0,0
U01962,control,mobile,25-34,109,0,0,0,0
U06384,treatment,mobile,25-34,149,1,1,1,194025
U08854,treatment,desktop,18-24,91,0,0,0,0
U09974,treatment,mobile,35-44,73,0,0,0,0
U01252,control,mobile,18-24,101,0,0,0,0
U03177,control,desktop,18-24,78,1,1,1,261839
U07761,treatment,desktop,45+,121,0,0,0,0
U05014,treatment,mobile,35-44,75,1,1,0,0
U09706,treatment,desktop,18-24,78,0,0,0,0
U06540,treatment,mobile,18-24,117,0,0,0,0
U03290,control,mobile,25-34,43,1,1,0,0
U06449,treatment,mobile,25-34,181,0,0,0,0
U08727,treatment,mobile,45+,100,0,0,0,0
U07612,treatment,mobile,35-44,109,0,0,0,0
U06276,treatment,mobile,18-24,94,0,0,0,0
U06888,treatment,desktop,25-34,141,1,0,0,0
U01052,control,mobile,45+,58,0,0,0,0
U04070,control,desktop,18-24,13,1,1,0,0
U06023,treatment,mobile,35-44,146,0,0,0,0
U05553,treatment,mobile,45+,109,0,0,0,0
U00273,control,desktop,18-24,102,0,0,0,0
U02043,control,mobile,25-34,155,0,0,0,0
U04764,control,mobile,45+,85,0,0,0,0
U08998,treatment,desktop,35-44,103,1,0,0,0
U05205,treatment,mobile,35-44,78,0,0,0,0
U09510,treatment,desktop,35-44,74,1,0,0,0
U01087,control,desktop,35-44,74,0,0,0,0
U08374,treatment,mobile,45+,98,0,0,0,0
U07733,treatment,mobile,45+,106,0,0,0,0
U07516,treatment,desktop,25-34,136,1,1,1,237475
U06679,treatment,mobile,25-34,63,0,0,0,0
U04323,control,desktop,25-34,123,0,0,0,0
U06947,treatment,mobile,18-24,99,0,0,0,0
U07748,treatment,mobile,35-44,116,1,0,0,0
U06773,treatment,desktop,18-24,49,1,0,0,0
U05519,treatment,tablet,18-24,64,0,0,0,0
U05118,treatment,mobile,18-24,88,0,0,0,0
U06180,treatment,desktop,45+,90,0,0,0,0
U04710,control,desktop,25-34,104,0,0,0,0
U08122,treatment,mobile,18-24,48,1,1,0,0
U05970,treatment,mobile,35-44,112,0,0,0,0
U06785,treatment,mobile,18-24,46,1,0,0,0
U03479,control,mobile,25-34,112,0,0,0,0
U08415,treatment,mobile,45+,126,0,0,0,0
U03925,control,tablet,18-24,61,0,0,0,0
U01749,control,desktop,45+,104,0,0,0,0
U00733,control,desktop,25-34,140,1,1,1,192989
U02554,control,tablet,25-34,130,0,0,0,0
U05459,treatment,mobile,25-34,129,0,0,0,0
U05874,treatment,mobile,18-24,118,1,1,1,173096
U02663,control,mobile,35-44,96,1,0,0,0
U09399,treatment,desktop,18-24,84,0,0,0,0
U06456,treatment,mobile,25-34,93,1,0,0,0
U03114,control,mobile,25-34,71,0,0,0,0
U03304,control,mobile,18-24,91,0,0,0,0
U01345,control,desktop,25-34,86,1,0,0,0
U01691,control,mobile,35-44,121,0,0,0,0
U07181,treatment,mobile,25-34,141,0,0,0,0
U06500,treatment,mobile,18-24,156,1,1,1,76968
U03309,control,mobile,25-34,109,1,1,1,82703
U01505,control,mobile,18-24,113,1,0,0,0
U01807,control,desktop,35-44,141,1,0,0,0
U08470,treatment,desktop,25-34,128,0,0,0,0
U05370,treatment,desktop,18-24,118,1,0,0,0
U03792,control,mobile,18-24,147,0,0,0,0
U09521,treatment,tablet,35-44,120,0,0,0,0
U07330,treatment,tablet,35-44,116,0,0,0,0
U05910,treatment,mobile,25-34,29,0,0,0,0
U06826,treatment,mobile,25-34,109,0,0,0,0
U07264,treatment,mobile,45+,96,1,0,0,0
U01849,control,desktop,25-34,74,0,0,0,0
U04513,control,mobile,18-24,102,0,0,0,0
U02432,control,desktop,25-34,79,1,0,0,0
U04661,control,mobile,25-34,92,0,0,0,0
U08886,treatment,desktop,18-24,101,0,0,0,0
U05585,treatment,mobile,18-24,103,1,0,0,0
U00143,control,mobile,25-34,51,1,1,1,232301
U08761,treatment,mobile,25-34,106,0,0,0,0
U09212,treatment,mobile,18-24,132,0,0,0,0
U05265,treatment,desktop,18-24,98,0,0,0,0
U03410,control,mobile,25-34,61,0,0,0,0
U01118,control,desktop,45+,72,0,0,0,0
U01757,control,tablet,35-44,113,0,0,0,0
U00498,control,mobile,35-44,100,0,0,0,0
U08032,treatment,mobile,25-34,159,0,0,0,0
U00871,control,mobile,18-24,83,1,0,0,0
U03358,control,mobile,25-34,95,1,1,0,0
U00913,control,desktop,35-44,97,0,0,0,0
U00722,control,mobile,25-34,115,1,1,0,0
U02806,control,tablet,18-24,73,0,0,0,0
U09944,treatment,desktop,35-44,157,0,0,0,0
U00887,control,desktop,25-34,113,0,0,0,0
U09593,treatment,desktop,45+,103,1,1,1,244235
U06588,treatment,mobile,18-24,73,0,0,0,0
U08101,treatment,desktop,25-34,94,0,0,0,0
U01521,control,mobile,18-24,103,1,0,0,0
U08690,treatment,mobile,35-44,70,1,1,0,0
U02747,control,mobile,18-24,153,0,0,0,0
U06701,treatment,mobile,18-24,106,1,0,0,0
U05776,treatment,desktop,25-34,110,0,0,0,0
U00315,control,desktop,25-34,79,0,0,0,0
U01800,control,mobile,25-34,50,0,0,0,0
U00328,control,desktop,18-24,160,0,0,0,0
U05643,treatment,mobile,35-44,155,1,1,1,225161
U04205,control,mobile,45+,108,0,0,0,0
U03130,control,desktop,18-24,102,1,0,0,0
U06861,treatment,tablet,35-44,67,1,0,0,0
U09906,treatment,desktop,18-24,76,1,1,1,209263
U03969,control,mobile,25-34,105,1,0,0,0
U05744,treatment,mobile,35-44,112,0,0,0,0
U06227,treatment,tablet,25-34,127,1,1,1,206671
U01974,control,mobile,25-34,136,0,0,0,0
U00337,control,desktop,25-34,122,1,0,0,0
U02765,control,mobile,25-34,115,0,0,0,0
U07661,treatment,mobile,25-34,78,0,0,0,0
U00276,control,mobile,18-24,128,0,0,0,0
U02986,control,tablet,35-44,127,0,0,0,0
U05647,treatment,mobile,35-44,126,0,0,0,0
U05850,treatment,mobile,25-34,86,0,0,0,0
U03478,control,mobile,25-34,124,0,0,0,0
U07559,treatment,desktop,45+,133,0,0,0,0
U03559,control,mobile,35-44,72,1,1,1,133717
U02810,control,desktop,18-24,78,0,0,0,0
U09114,treatment,mobile,25-34,129,1,0,0,0
U04862,control,desktop,25-34,135,0,0,0,0
U06587,treatment,mobile,25-34,89,0,0,0,0
U03417,control,mobile,35-44,122,0,0,0,0
U00308,control,mobile,25-34,48,0,0,0,0
U03909,control,mobile,25-34,127,0,0,0,0
U00349,control,mobile,25-34,196,0,0,0,0
U00827,control,mobile,25-34,189,0,0,0,0
U09502,treatment,mobile,35-44,93,0,0,0,0
U04483,control,mobile,25-34,74,0,0,0,0
U06577,treatment,mobile,35-44,115,1,0,0,0
U03683,control,desktop,18-24,81,0,0,0,0
U05877,treatment,mobile,25-34,100,1,0,0,0
U08388,treatment,tablet,25-34,154,1,0,0,0
U02054,control,tablet,25-34,66,0,0,0,0
U00072,control,mobile,35-44,114,0,0,0,0
U05508,treatment,mobile,45+,147,0,0,0,0
U08515,treatment,mobile,18-24,119,0,0,0,0
U07511,treatment,mobile,25-34,161,1,1,0,0
U08152,treatment,desktop,35-44,86,1,1,0,0
U01667,control,mobile,25-34,65,1,1,0,0
U07862,treatment,mobile,18-24,189,0,0,0,0
U09160,treatment,mobile,35-44,121,0,0,0,0
U05689,treatment,desktop,18-24,141,0,0,0,0
U01446,control,mobile,25-34,90,0,0,0,0
U05228,treatment,mobile,25-34,66,0,0,0,0
U06983,treatment,mobile,25-34,127,0,0,0,0
U01696,control,mobile,35-44,81,1,0,0,0
U02893,control,desktop,35-44,96,0,0,0,0
U01575,control,mobile,18-24,31,0,0,0,0
U03204,control,desktop,25-34,102,1,1,0,0
U04406,control,desktop,25-34,74,0,0,0,0
U01631,control,desktop,25-34,119,1,0,0,0
U08381,treatment,mobile,25-34,157,1,0,0,0
U01882,control,desktop,18-24,127,0,0,0,0
U08822,treatment,desktop,18-24,93,0,0,0,0
U06464,treatment,mobile,25-34,143,0,0,0,0
U00849,control,mobile,25-34,36,0,0,0,0
U09924,treatment,mobile,35-44,83,1,0,0,0
U06189,treatment,mobile,25-34,73,1,1,1,226617
U05870,treatment,desktop,35-44,78,1,0,0,0
U02878,control,mobile,25-34,85,1,1,0,0
U00187,control,desktop,25-34,35,1,1,0,0
U03780,control,desktop,25-34,66,0,0,0,0
U01831,control,tablet,45+,56,0,0,0,0
U08326,treatment,tablet,45+,83,0,0,0,0
U09242,treatment,desktop,18-24,146,1,1,1,197343
U06379,treatment,desktop,45+,122,1,1,1,169634
U01235,control,desktop,25-34,49,0,0,0,0
U06965,treatment,mobile,18-24,107,0,0,0,0
U03916,control,mobile,25-34,116,0,0,0,0
U00447,control,tablet,25-34,83,0,0,0,0
U00845,control,mobile,35-44,156,0,0,0,0
U08063,treatment,mobile,25-34,108,0,0,0,0
U05403,treatment,mobile,45+,137,0,0,0,0
U02441,control,mobile,25-34,81,0,0,0,0
U03104,control,mobile,18-24,117,1,0,0,0
U08586,treatment,mobile,25-34,90,1,1,0,0
U06792,treatment,desktop,18-24,114,1,0,0,0
U05651,treatment,mobile,25-34,101,1,0,0,0
U01295,control,desktop,35-44,64,1,0,0,0
U05080,treatment,mobile,35-44,124,1,0,0,0
U09017,treatment,mobile,35-44,157,1,1,0,0
U05068,treatment,desktop,25-34,118,1,0,0,0
U03443,control,mobile,25-34,80,0,0,0,0
U08452,treatment,mobile,45+,63,0,0,0,0
U07274,treatment,mobile,18-24,150,0,0,0,0
U06106,treatment,mobile,35-44,82,0,0,0,0
U00777,control,mobile,25-34,101,1,0,0,0
U09717,treatment,desktop,45+,89,0,0,0,0
U02154,control,desktop,35-44,62,0,0,0,0
U04921,control,tablet,18-24,137,0,0,0,0
U05361,treatment,mobile,35-44,101,1,1,1,109015
U09736,treatment,tablet,18-24,77,1,0,0,0
U05958,treatment,desktop,18-24,159,0,0,0,0
U08412,treatment,desktop,18-24,69,1,1,1,133054
U08433,treatment,mobile,18-24,113,0,0,0,0
U03184,control,mobile,45+,82,0,0,0,0
U06793,treatment,mobile,45+,137,0,0,0,0
U03200,control,mobile,18-24,89,1,0,0,0
U09370,treatment,mobile,45+,102,0,0,0,0
U01290,control,mobile,25-34,143,1,1,1,166036
U04582,control,mobile,25-34,90,0,0,0,0
U06193,treatment,desktop,18-24,89,0,0,0,0
U08936,treatment,desktop,18-24,76,1,1,0,0
U07150,treatment,mobile,35-44,87,1,1,0,0
U09847,treatment,desktop,18-24,155,0,0,0,0
U04107,control,tablet,18-24,113,0,0,0,0
U04127,control,desktop,25-34,61,1,1,0,0
U08301,treatment,desktop,18-24,88,1,0,0,0
U03967,control,mobile,25-34,93,1,1,1,164921
U01880,control,mobile,18-24,106,0,0,0,0
U08497,treatment,desktop,25-34,120,0,0,0,0
U09300,treatment,desktop,18-24,113,0,0,0,0
U06349,treatment,desktop,25-34,106,0,0,0,0
U03588,control,desktop,35-44,61,1,1,0,0
U07373,treatment,mobile,35-44,96,0,0,0,0
U03866,control,mobile,25-34,116,1,1,1,226300
U08488,treatment,mobile,35-44,97,0,0,0,0
U04132,control,mobile,35-44,59,0,0,0,0
U01037,control,mobile,35-44,65,1,1,1,147894
U00637,control,mobile,25-34,114,1,0,0,0
U06154,treatment,mobile,25-34,117,1,0,0,0
U04135,control,mobile,35-44,134,0,0,0,0
U05339,treatment,desktop,25-34,86,0,0,0,0
U01084,control,desktop,18-24,119,0,0,0,0
U00862,control,mobile,25-34,56,0,0,0,0
U00904,control,mobile,25-34,114,1,1,0,0
U00192,control,desktop,35-44,120,0,0,0,0
U00110,control,mobile,45+,125,0,0,0,0
U04456,control,mobile,18-24,112,0,0,0,0
U01943,control,desktop,25-34,78,0,0,0,0
U05857,treatment,mobile,18-24,116,0,0,0,0
U04332,control,mobile,35-44,111,0,0,0,0
U08542,treatment,mobile,25-34,101,0,0,0,0
U02041,control,desktop,35-44,77,0,0,0,0
U07332,treatment,mobile,25-34,128,1,1,0,0
U07318,treatment,mobile,35-44,72,0,0,0,0
U07780,treatment,mobile,25-34,119,1,0,0,0
U04660,control,desktop,35-44,51,0,0,0,0
U07314,treatment,tablet,18-24,120,1,1,0,0
U02776,control,mobile,18-24,79,0,0,0,0
U04146,control,desktop,25-34,102,0,0,0,0
U02324,control,mobile,35-44,107,1,1,1,242286
U00763,control,mobile,45+,118,1,0,0,0
U02618,control,mobile,35-44,133,0,0,0,0
U02412,control,mobile,25-34,79,1,0,0,0
U01095,control,mobile,18-24,94,0,0,0,0
U06174,treatment,desktop,25-34,74,0,0,0,0
U07049,treatment,desktop,18-24,127,1,0,0,0
U09273,treatment,mobile,45+,84,0,0,0,0
U03136,control,desktop,18-24,65,0,0,0,0
U07788,treatment,tablet,35-44,91,1,0,0,0
U05041,treatment,mobile,25-34,99,0,0,0,0
U03806,control,tablet,35-44,117,0,0,0,0
U00885,control,desktop,25-34,58,0,0,0,0
U02655,control,desktop,35-44,125,0,0,0,0
U05922,treatment,mobile,35-44,96,1,0,0,0
U06188,treatment,mobile,18-24,172,1,0,0,0
U08086,treatment,mobile,25-34,81,1,0,0,0
U06743,treatment,mobile,25-34,124,1,1,0,0
U07627,treatment,mobile,25-34,105,0,0,0,0
U05681,treatment,mobile,25-34,81,0,0,0,0
U07008,treatment,mobile,35-44,106,1,1,0,0
U09687,treatment,desktop,18-24,97,1,0,0,0
U02203,control,mobile,25-34,31,0,0,0,0
U06108,treatment,desktop,45+,120,0,0,0,0
U06418,treatment,mobile,45+,119,0,0,0,0
U01263,control,mobile,18-24,115,1,0,0,0
U08380,treatment,mobile,35-44,144,0,0,0,0
U00976,control,mobile,45+,85,0,0,0,0
U05832,treatment,desktop,45+,111,0,0,0,0
U04926,control,mobile,18-24,109,0,0,0,0
U00942,control,mobile,18-24,116,0,0,0,0
U04724,control,mobile,35-44,93,0,0,0,0
U02388,control,desktop,45+,95,0,0,0,0
U09729,treatment,mobile,35-44,111,0,0,0,0
U05022,treatment,tablet,25-34,124,1,1,1,50000
U04392,control,mobile,45+,55,0,0,0,0
U05149,treatment,mobile,25-34,52,0,0,0,0
U03222,control,mobile,18-24,96,1,0,0,0
U03883,control,tablet,18-24,39,1,0,0,0
U09439,treatment,mobile,25-34,84,1,1,1,192660
U06625,treatment,mobile,35-44,117,0,0,0,0
U05919,treatment,mobile,35-44,91,1,0,0,0
U02790,control,tablet,25-34,79,0,0,0,0
U00945,control,mobile,45+,108,1,1,1,148442
U08909,treatment,desktop,25-34,58,0,0,0,0
U01858,control,mobile,18-24,80,0,0,0,0
U09081,treatment,desktop,18-24,41,0,0,0,0
U04109,control,desktop,18-24,83,0,0,0,0
U08514,treatment,mobile,25-34,141,0,0,0,0
U03256,control,mobile,35-44,128,1,0,0,0
U02691,control,mobile,18-24,86,0,0,0,0
U09513,treatment,mobile,25-34,141,1,1,0,0
U06962,treatment,mobile,45+,98,1,1,1,319182
U01320,control,mobile,18-24,82,1,1,1,108698
U08883,treatment,mobile,25-34,71,0,0,0,0
U09881,treatment,mobile,18-24,125,1,1,1,151682
U05163,treatment,desktop,35-44,100,1,0,0,0
U05830,treatment,mobile,25-34,71,1,0,0,0
U07954,treatment,mobile,35-44,81,1,1,1,176369
U05959,treatment,mobile,18-24,145,0,0,0,0
U09272,treatment,mobile,18-24,106,0,0,0,0
U03476,control,desktop,35-44,44,1,0,0,0
U03506,control,desktop,35-44,112,0,0,0,0
U04750,control,desktop,45+,136,1,1,0,0
U02478,control,desktop,18-24,118,1,1,1,112867
U09491,treatment,tablet,25-34,89,0,0,0,0
U06616,treatment,desktop,18-24,116,0,0,0,0
U07414,treatment,mobile,18-24,114,1,1,1,89836
U07587,treatment,mobile,45+,113,0,0,0,0
U05345,treatment,mobile,25-34,92,1,1,1,224314
U09864,treatment,mobile,18-24,124,1,0,0,0
U07112,treatment,mobile,18-24,80,1,0,0,0
U01875,control,desktop,35-44,85,0,0,0,0
U08517,treatment,mobile,35-44,113,1,0,0,0
U05271,treatment,mobile,25-34,122,1,1,1,202664
U05097,treatment,mobile,25-34,118,0,0,0,0
U02905,control,mobile,18-24,122,0,0,0,0
U00571,control,mobile,45+,92,1,0,0,0
U01449,control,tablet,18-24,113,0,0,0,0
U05965,treatment,mobile,18-24,108,0,0,0,0
U06243,treatment,mobile,45+,164,0,0,0,0
U06348,treatment,desktop,25-34,123,0,0,0,0
U07875,treatment,desktop,25-34,94,0,0,0,0
U09817,treatment,mobile,45+,124,1,1,1,216662
U03227,control,mobile,25-34,64,0,0,0,0
U09745,treatment,mobile,35-44,54,0,0,0,0
U03979,control,mobile,25-34,103,0,0,0,0
U04384,control,mobile,25-34,118,0,0,0,0
U07857,treatment,mobile,25-34,147,1,1,0,0
U03540,control,mobile,35-44,95,1,1,1,163629
U05683,treatment,mobile,35-44,122,1,0,0,0
U02828,control,mobile,25-34,50,1,1,1,88940
U07659,treatment,mobile,35-44,66,1,0,0,0
U04997,control,mobile,35-44,93,0,0,0,0
U01339,control,mobile,25-34,69,1,0,0,0
U03263,control,mobile,35-44,36,0,0,0,0
U06387,treatment,mobile,18-24,148,0,0,0,0
U07952,treatment,mobile,25-34,124,1,0,0,0
U00651,control,mobile,35-44,55,1,0,0,0
U02903,control,mobile,18-24,103,0,0,0,0
U02259,control,mobile,35-44,110,0,0,0,0
U07403,treatment,mobile,25-34,109,1,1,1,161576
U03522,control,mobile,25-34,113,1,0,0,0
U02731,control,desktop,25-34,131,0,0,0,0
U05497,treatment,desktop,18-24,102,1,0,0,0
U04479,control,mobile,18-24,108,1,0,0,0
U01597,control,mobile,18-24,132,0,0,0,0
U07067,treatment,mobile,25-34,72,0,0,0,0
U02585,control,mobile,25-34,112,1,1,1,221053
U05442,treatment,desktop,35-44,80,0,0,0,0
U03197,control,tablet,25-34,55,0,0,0,0
U08524,treatment,mobile,35-44,122,0,0,0,0
U07683,treatment,mobile,25-34,58,0,0,0,0
U05377,treatment,tablet,45+,122,1,1,1,304234
U01259,control,mobile,35-44,136,0,0,0,0
U05278,treatment,tablet,18-24,79,1,0,0,0
U00992,control,desktop,25-34,110,0,0,0,0
U03505,control,desktop,18-24,106,0,0,0,0
U00114,control,desktop,35-44,93,1,1,0,0
U00920,control,mobile,25-34,103,0,0,0,0
U02510,control,desktop,45+,100,1,0,0,0
U09405,treatment,desktop,25-34,160,0,0,0,0
U00166,control,desktop,45+,97,0,0,0,0
U05264,treatment,mobile,18-24,106,0,0,0,0
U04604,control,mobile,18-24,65,1,0,0,0
U00950,control,mobile,35-44,115,0,0,0,0
U04595,control,mobile,18-24,98,1,1,0,0
U05728,treatment,desktop,35-44,96,1,1,1,222263
U03771,control,mobile,18-24,46,1,1,0,0
U02507,control,desktop,25-34,98,1,0,0,0
U05108,treatment,mobile,25-34,137,1,0,0,0
U02851,control,desktop,25-34,104,0,0,0,0
U06486,treatment,mobile,45+,89,1,0,0,0
U05363,treatment,mobile,18-24,83,1,1,1,233116
U07443,treatment,mobile,25-34,147,0,0,0,0
U04447,control,mobile,45+,101,0,0,0,0
U04461,control,mobile,25-34,141,0,0,0,0
U09514,treatment,mobile,35-44,71,1,1,1,245285
U02506,control,mobile,45+,126,0,0,0,0
U01115,control,mobile,18-24,88,1,0,0,0
U08398,treatment,mobile,25-34,120,0,0,0,0
U00299,control,desktop,25-34,161,0,0,0,0
U01676,control,mobile,35-44,69,0,0,0,0
U03348,control,mobile,18-24,92,0,0,0,0
U02736,control,desktop,25-34,61,0,0,0,0
U07820,treatment,mobile,18-24,127,1,1,1,265827
U04989,control,desktop,18-24,98,1,1,1,225049
U09895,treatment,tablet,35-44,129,1,0,0,0
U05818,treatment,mobile,35-44,154,0,0,0,0
U04326,control,tablet,45+,135,1,1,1,328078
U06720,treatment,desktop,18-24,91,0,0,0,0
U08787,treatment,desktop,25-34,146,0,0,0,0
U04551,control,tablet,18-24,89,0,0,0,0
U08573,treatment,tablet,25-34,83,1,1,0,0
U07848,treatment,mobile,45+,97,1,1,1,243590
U02104,control,desktop,25-34,98,1,0,0,0
U05814,treatment,mobile,35-44,99,1,1,1,182423
U09105,treatment,mobile,18-24,109,0,0,0,0
U07454,treatment,desktop,45+,122,0,0,0,0
U01838,control,mobile,25-34,80,0,0,0,0
U07903,treatment,mobile,18-24,93,0,0,0,0
U08319,treatment,mobile,25-34,107,0,0,0,0
U08724,treatment,mobile,18-24,87,0,0,0,0
U00608,control,mobile,35-44,69,0,0,0,0
U08375,treatment,desktop,18-24,142,1,1,1,128490
U01094,control,mobile,25-34,40,0,0,0,0
U06388,treatment,desktop,45+,68,1,0,0,0
U06506,treatment,mobile,25-34,40,1,1,1,86393
U08965,treatment,desktop,18-24,129,1,1,1,209718
U04488,control,mobile,18-24,52,0,0,0,0
U00161,control,mobile,25-34,98,0,0,0,0
U00204,control,desktop,35-44,38,0,0,0,0
U07041,treatment,mobile,25-34,159,0,0,0,0
U05894,treatment,mobile,25-34,141,0,0,0,0
U04934,control,mobile,18-24,136,1,0,0,0
U02935,control,desktop,18-24,144,1,0,0,0
U07323,treatment,mobile,35-44,148,1,0,0,0
U02436,control,mobile,35-44,92,0,0,0,0
U01231,control,desktop,25-34,131,1,0,0,0
U08676,treatment,mobile,35-44,103,0,0,0,0
U03047,control,mobile,35-44,75,0,0,0,0
U09655,treatment,desktop,25-34,128,0,0,0,0
U08420,treatment,desktop,45+,135,1,1,1,198364
U07667,treatment,mobile,25-34,149,0,0,0,0
U06408,treatment,mobile,25-34,120,0,0,0,0
U04252,control,mobile,25-34,87,0,0,0,0
U05578,treatment,desktop,25-34,139,1,1,0,0
U03294,control,mobile,18-24,76,0,0,0,0
U04035,control,mobile,25-34,83,1,1,1,207747
U08113,treatment,mobile,45+,59,1,1,1,198889
U04291,control,mobile,25-34,108,0,0,0,0
U04335,control,mobile,25-34,90,0,0,0,0
U05932,treatment,desktop,25-34,151,1,0,0,0
U03878,control,desktop,25-34,92,0,0,0,0
U05429,treatment,mobile,45+,105,0,0,0,0
U04754,control,mobile,35-44,106,0,0,0,0
U04887,control,mobile,35-44,100,0,0,0,0
U00858,control,mobile,18-24,103,0,0,0,0
U08234,treatment,mobile,35-44,91,1,1,1,229122
U08376,treatment,mobile,25-34,141,0,0,0,0
U02562,control,desktop,25-34,65,0,0,0,0
U03802,control,tablet,18-24,113,1,1,1,100391
U02641,control,mobile,25-34,53,0,0,0,0
U09664,treatment,mobile,18-24,104,1,1,1,108610
U04491,control,mobile,25-34,131,1,0,0,0
U02348,control,mobile,25-34,113,1,0,0,0
U00650,control,mobile,25-34,85,0,0,0,0
U02782,control,desktop,18-24,97,1,1,1,110649
U05653,treatment,mobile,45+,98,0,0,0,0
U08544,treatment,tablet,35-44,74,0,0,0,0
U08678,treatment,tablet,25-34,146,1,1,1,145260
U06434,treatment,desktop,25-34,139,1,1,1,188803
U00616,control,tablet,35-44,101,1,0,0,0
U08449,treatment,mobile,25-34,89,1,1,1,267526
U02576,control,desktop,18-24,59,1,1,1,250792
U00054,control,desktop,18-24,53,0,0,0,0
U03341,control,desktop,35-44,88,0,0,0,0
U07038,treatment,mobile,25-34,73,0,0,0,0
U01706,control,mobile,35-44,140,1,0,0,0
U09061,treatment,tablet,18-24,82,0,0,0,0
U09353,treatment,tablet,25-34,97,0,0,0,0
U01494,control,mobile,18-24,94,0,0,0,0
U09964,treatment,mobile,18-24,139,0,0,0,0
U05633,treatment,mobile,18-24,117,0,0,0,0
U00804,control,desktop,35-44,114,0,0,0,0
U04954,control,desktop,18-24,81,0,0,0,0
U06934,treatment,mobile,18-24,106,0,0,0,0
U07105,treatment,desktop,18-24,109,1,1,1,191308
U00991,control,desktop,18-24,85,1,0,0,0
U02775,control,mobile,25-34,50,1,1,0,0
U07471,treatment,mobile,25-34,91,0,0,0,0
U06420,treatment,desktop,35-44,105,1,1,1,156471
U03514,control,desktop,25-34,102,1,1,0,0
U05479,treatment,mobile,25-34,61,0,0,0,0
U08401,treatment,mobile,18-24,160,0,0,0,0
U00220,control,desktop,18-24,95,0,0,0,0
U06970,treatment,desktop,25-34,148,1,1,0,0
U01289,control,mobile,45+,92,0,0,0,0
U03164,control,mobile,25-34,125,0,0,0,0
U04679,control,desktop,25-34,57,0,0,0,0
U02619,control,desktop,45+,48,1,1,0,0
U03613,control,mobile,45+,74,1,0,0,0
U00044,control,desktop,25-34,108,0,0,0,0
U08095,treatment,mobile,18-24,106,1,0,0,0
U08373,treatment,mobile,35-44,112,1,1,1,212795
U03793,control,mobile,18-24,139,0,0,0,0
U03572,control,mobile,25-34,91,0,0,0,0
U09981,treatment,mobile,18-24,85,1,0,0,0
U01504,control,mobile,18-24,88,1,0,0,0
U05557,treatment,desktop,18-24,83,0,0,0,0
U09831,treatment,mobile,25-34,168,0,0,0,0
U03440,control,tablet,25-34,110,0,0,0,0
U01893,control,desktop,45+,100,0,0,0,0
U09324,treatment,mobile,18-24,120,0,0,0,0
U05256,treatment,desktop,18-24,151,0,0,0,0
U01956,control,tablet,25-34,112,0,0,0,0
U05168,treatment,mobile,25-34,112,0,0,0,0
U04815,control,desktop,45+,99,0,0,0,0
U06265,treatment,desktop,18-24,168,1,0,0,0
U01506,control,mobile,35-44,149,0,0,0,0
U00671,control,mobile,35-44,73,1,1,1,50000
U08908,treatment,mobile,25-34,127,1,1,1,195519
U07056,treatment,mobile,18-24,62,1,0,0,0
U00898,control,desktop,25-34,121,0,0,0,0
U06179,treatment,tablet,35-44,83,1,0,0,0
U02667,control,mobile,25-34,133,0,0,0,0
U03194,control,mobile,18-24,99,0,0,0,0
U02891,control,mobile,18-24,87,0,0,0,0
U07774,treatment,mobile,25-34,113,0,0,0,0
U02622,control,desktop,25-34,99,0,0,0,0
U06009,treatment,mobile,18-24,115,0,0,0,0
U05957,treatment,mobile,25-34,140,1,1,1,262685
U00003,control,desktop,35-44,106,0,0,0,0
U02371,control,desktop,25-34,83,1,1,1,90318
U07915,treatment,mobile,35-44,93,0,0,0,0
U01770,control,mobile,25-34,103,1,0,0,0
U08507,treatment,mobile,18-24,99,1,1,1,247993
U06026,treatment,desktop,25-34,133,1,1,1,194099
U00532,control,tablet,18-24,92,1,1,1,259227
U08725,treatment,mobile,25-34,93,0,0,0,0
U08650,treatment,mobile,35-44,123,1,1,1,250606
U07874,treatment,mobile,45+,117,1,1,1,140513
U08891,treatment,desktop,25-34,76,0,0,0,0
U03121,control,mobile,18-24,111,0,0,0,0
